@Relation titanic
@ATTRIBUTE name string
@ATTRIBUTE classification {Anarchist,Anti-Globalization,Communist/Socialist,Environmental,Leftist,Nationalist/Separatist,Racist,Religious,Right-Wing_Conservative,Right-Wing_Reactionary,n/a,Other}
@ATTRIBUTE continent {Africa,Australia-Oceania,Central_America_and_Caribbean,Central_Asia,East_&_Southeast_Asia,Europe,Middle_East,North_America,South_America,South_Asia}
@ATTRIBUTE victimType {Abortion_Related,Airports_&_Airlines,Business,Educational_Institution,Food_or_Water_Supply,Government_(Diplomatic),Government_(General),Journalists_&_Media,Maritime,Military,NGO,Other,Police,Private_Citizens_&_Property,Religious_Figures/Institutions,Telecommunication,Terrorists,Tourists,Transportation,Unknown,Utilities,Violent_Political_Party}
@ATTRIBUTE attackType {Armed_Assault,Assassination,Bombing/Explosion,Facility/Infrastructure_Attack,Hijacking,Hostage_Taking_(Barricade_Incident),Hostage_Taking_(Kidnapping),Unarmed_Assault,Unknown}
@DATA
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Utilities,Bombing/Explosion
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Utilities,Bombing/Explosion
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Police,Armed_Assault
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Unknown
Revolutionary_Nuclei,Communist/Socialist,Europe,Business,Bombing/Explosion
Bodo_Liberation_Tigers_(BLT),Nationalist/Separatist,South_Asia,Transportation,Bombing/Explosion
Islamic_Movement_for_Change,Religious,Middle_East,Transportation,Bombing/Explosion
Jamiat_ul-Mujahedin_(JuM),Religious,South_Asia,Government_(General),Bombing/Explosion
Jamiat_ul-Mujahedin_(JuM),Religious,South_Asia,Government_(General),Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Airports_&_Airlines,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Assassination
Peoples_War_Group_(PWG),Communist/Socialist,South_Asia,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Unknown
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Other,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Unknown
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Military,Bombing/Explosion
Lords_Resistance_Army_(LRA),Religious,Africa,Private_Citizens_&_Property,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Sipah-e-Sahaba/Pakistan_(SSP),Religious,South_Asia,Government_(Diplomatic),Facility/Infrastructure_Attack
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Government_(General),Armed_Assault
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Unknown
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Democratic_Karen_Buddhist_Army_(DKBA),Nationalist/Separatist,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
Democratic_Karen_Buddhist_Army_(DKBA),Nationalist/Separatist,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
Democratic_Karen_Buddhist_Army_(DKBA),Nationalist/Separatist,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Facility/Infrastructure_Attack
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Bombing/Explosion
All_Tripura_Tiger_Force_(ATTF),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Khmer_Rouge,Communist/Socialist,East_&_Southeast_Asia,Government_(General),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Unknown
All_Tripura_Tiger_Force_(ATTF),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
All_Tripura_Tiger_Force_(ATTF),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Lords_Resistance_Army_(LRA),Religious,Africa,Other,Unknown
All_Tripura_Tiger_Force_(ATTF),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Sipah-e-Sahaba/Pakistan_(SSP),Religious,South_Asia,Government_(Diplomatic),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,NGO,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Peoples_War_Group_(PWG),Communist/Socialist,South_Asia,Private_Citizens_&_Property,Assassination
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
Peoples_War_Group_(PWG),Communist/Socialist,South_Asia,Police,Armed_Assault
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Terrorists,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Terrorists,Assassination
Lords_Resistance_Army_(LRA),Religious,Africa,Military,Unknown
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Violent_Political_Party,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Pattani_United_Liberation_Organization_(PULO),Religious,East_&_Southeast_Asia,Business,Armed_Assault
Democratic_Karen_Buddhist_Army_(DKBA),Nationalist/Separatist,East_&_Southeast_Asia,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Unknown,Bombing/Explosion
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Terrorists,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Unknown
National_Liberation_Front_of_Tripura_(NLFT),Nationalist/Separatist,South_Asia,Police,Armed_Assault
Maoist_Communist_Center_(MCC),Communist/Socialist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Peoples_War_Group_(PWG),Communist/Socialist,South_Asia,Police,Bombing/Explosion
Popular_Revolutionary_Army,Communist/Socialist,North_America,Military,Armed_Assault
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Educational_Institution,Hostage_Taking_(Kidnapping)
Iparretarrak_(IK),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Unknown
Khmer_Rouge,Communist/Socialist,East_&_Southeast_Asia,Government_(General),Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Unknown,Bombing/Explosion
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Military,Bombing/Explosion
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Business,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Unknown,Bombing/Explosion
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Transportation,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Assassination
Peoples_War_Group_(PWG),Communist/Socialist,South_Asia,Private_Citizens_&_Property,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Assassination
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Business,Bombing/Explosion
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Transportation,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Tourists,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Hostage_Taking_(Kidnapping)
Moro_Islamic_Liberation_Front_(MILF),Religious,East_&_Southeast_Asia,Business,Unknown
Abu_Sayyaf_Group_(ASG),Religious,East_&_Southeast_Asia,Business,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Unknown,Bombing/Explosion
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Unknown
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Assassination
Peoples_War_Group_(PWG),Communist/Socialist,South_Asia,Police,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Bombing/Explosion
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Police,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Assassination
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
National_Democratic_Front_of_Bodoland_(NDFB),Nationalist/Separatist,South_Asia,Private_Citizens_&_Property,Armed_Assault
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Transportation,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Assassination
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Military,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
United_Liberation_Front_of_Assam_(ULFA),Nationalist/Separatist,South_Asia,Government_(General),Unknown
Kurdistan_Workers_Party_(PKK),Nationalist/Separatist,Middle_East,Terrorists,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Police,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
